,P_EV1,P_EV2,P_EV3,P_EV4,P_EV5,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1.1,execution_time,feasible_ev_charging_power,id,p_ess,p_grid,p_grid_before,p_pv,p_vac
0,7.0,7.0,7.0,14.96,14.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,981.8594048023224,50.92,92206fa729de,7.0,43.92,46.7625,0.0,53.7625
1,3.895833333333333,3.895833333333333,3.895833333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,976.5436170101166,11.6875,92206fa729de,-7.0,18.6875,18.6875,0.0,11.6875
2,2.3375,2.3375,2.3375,0.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,,,974.9486622810364,7.0125,92206fa729de,0.0,7.0125,7.0125,0.0,7.0125
3,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,,,,973.7343809604644,0.0,92206fa729de,-7.0,7.0,7.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,,,,,976.6557018756866,0.0,92206fa729de,-7.0,7.0,7.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,,,,,968.2494196891784,0.0,92206fa729de,-7.0,6.6063300000000025,6.6063300000000025,0.39367,0.0
6,0.0,0.0,0.0,0.0,0.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,,,,,,,969.9514372348784,0.0,92206fa729de,0.0,-4.75361,-4.75361,4.75361,0.0
7,0.7791666666666666,0.7791666666666666,0.7791666666666666,0.0,0.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,,,,,,,,977.787343263626,2.3375,92206fa729de,-7.0,-5.809799999999999,-5.8098,15.1473,2.3375
8,0.0,0.0,0.0,0.0,0.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,,,,,,,,,980.5725038051604,0.0,92206fa729de,7.0,-22.866999999999997,-22.866999999999997,15.867,0.0
9,0.0,0.0,0.0,0.0,0.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,,,,,,,,,,980.095273733139,0.0,92206fa729de,7.0,-38.79674,-27.109240000000003,31.796740000000003,11.6875
10,0.0,0.0,0.0,0.0,0.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,,,,,,,,,,,972.925786972046,0.0,92206fa729de,-7.0,-31.731890000000003,-27.05689000000001,38.73189,4.675
11,0.0,0.0,0.0,0.0,0.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,,,,,,,,,,,,964.568969488144,0.0,92206fa729de,-7.0,-26.29914,-9.93664,33.29914,16.3625
12,0.0,0.0,0.0,0.0,0.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,,,,,,,,,,,,,973.463720560074,0.0,92206fa729de,0.0,-14.63464,-5.2846400000000004,14.63464,9.35
13,0.0,0.0,0.0,0.0,0.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,,,,,,,,,,,,,,986.5900254249573,0.0,92206fa729de,-7.0,-17.09385,-0.73135,24.09385,16.3625
14,0.0,0.0,0.0,0.0,0.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,,,,,,,,,,,,,,,970.028681755066,0.0,92206fa729de,0.0,-10.870460000000001,7.82954,10.870460000000001,18.7
15,0.0,0.0,0.0,0.0,0.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,,,,,,,,,,,,,,,,970.5084025859833,0.0,92206fa729de,-7.0,-13.061979999999998,19.66302,20.06198,32.725
16,0.0,0.0,0.0,0.0,0.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,,,,,,,,,,,,,,,,,970.7777950763702,0.0,92206fa729de,0.0,-10.99505,38.09245,10.99505,49.0875
17,0.0,0.0,0.0,0.0,0.0,17.0,17.0,17.0,17.0,17.0,17.0,,,,,,,,,,,,,,,,,,964.9487843513488,0.0,92206fa729de,0.0,-2.28806,25.76194,2.28806,28.05
18,0.0,0.0,0.0,0.0,0.0,18.0,18.0,18.0,18.0,18.0,,,,,,,,,,,,,,,,,,,957.8637802600861,0.0,92206fa729de,0.0,0.0,42.075,0.0,42.075
19,5.947897208057758,5.947897208057758,5.947897208057758,11.122567779068007,13.108740596758725,19.0,19.0,19.0,19.0,,,,,,,,,,,,,,,,,,,,958.0309374332428,42.075,92206fa729de,0.0,42.075,42.075,0.0,42.075
20,7.0,7.0,7.0,1.87,1.87,20.0,20.0,20.0,,,,,,,,,,,,,,,,,,,,,961.739649772644,24.74,92206fa729de,14.0,10.740000000000002,11.7125,0.0,25.7125
21,0.0,0.0,0.0,0.0,0.0,21.0,21.0,,,,,,,,,,,,,,,,,,,,,,962.814778327942,0.0,92206fa729de,14.0,-14.0,-14.0,0.0,0.0
22,0.7791666666666667,0.7791666666666667,0.7791666666666667,0.0,0.0,22.0,,,,,,,,,,,,,,,,,,,,,,,960.4419591426848,2.3375,92206fa729de,0.0,2.3375,2.3375,0.0,2.3375
23,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,970.9769351482391,0.0,92206fa729de,28.0,-28.0,-28.0,0.0,0.0
